Nome file,Classe,Sottoclasse,Ampiezza del segnale,Durata,Frequenza,Numero di canali,Fase,Frequenza massima interna,Bit Depth,Forma d'onda
6102500J,Non-Target,Atlantic Spotted Dolphin,0.90649414,1.4621875,96000,1,0.11236572,0.0,Signed 16 bit PCM,"(140370,)"
6102500K,Non-Target,Atlantic Spotted Dolphin,0.9999695,0.8645625,96000,1,-0.008666992,0.0,Signed 16 bit PCM,"(82998,)"
6102500M,Non-Target,Atlantic Spotted Dolphin,1.0,0.9821875,96000,1,0.041931152,0.0,Signed 16 bit PCM,"(94290,)"
6102500N,Non-Target,Atlantic Spotted Dolphin,0.9557495,1.8723333333333334,96000,1,0.020111084,0.0,Signed 16 bit PCM,"(179744,)"
6102500O,Non-Target,Atlantic Spotted Dolphin,0.97543335,1.3301666666666667,96000,1,0.03692627,0.0,Signed 16 bit PCM,"(127696,)"
6102500P,Non-Target,Atlantic Spotted Dolphin,1.0,1.3526145833333334,96000,1,0.07119751,0.0,Signed 16 bit PCM,"(129851,)"
6102500Q,Non-Target,Atlantic Spotted Dolphin,0.9673462,1.45109375,96000,1,0.123291016,0.0,Signed 16 bit PCM,"(139305,)"
6102500R,Non-Target,Atlantic Spotted Dolphin,0.9999695,58.62317708333333,96000,1,0.26708984,0.0,Signed 16 bit PCM,"(5627825,)"
61026001,Non-Target,Atlantic Spotted Dolphin,1.0,1.9211875,96000,1,-0.0071105957,0.0,Signed 16 bit PCM,"(184434,)"
61026002,Non-Target,Atlantic Spotted Dolphin,1.0,1.7978125,96000,1,-0.049316406,0.0,Signed 16 bit PCM,"(172590,)"
61026004,Non-Target,Atlantic Spotted Dolphin,0.9999695,1.6121875,96000,1,0.01638794,0.0,Signed 16 bit PCM,"(154770,)"
6102600F,Non-Target,Atlantic Spotted Dolphin,0.987854,1.665125,96000,1,0.029083252,0.0,Signed 16 bit PCM,"(159852,)"
6102600G,Non-Target,Atlantic Spotted Dolphin,1.0,1.6824270833333332,96000,1,0.019958496,0.0,Signed 16 bit PCM,"(161513,)"
6102601Y,Non-Target,Atlantic Spotted Dolphin,0.9999695,1.551,96000,1,0.009216309,0.0,Signed 16 bit PCM,"(148896,)"
6102601Z,Non-Target,Atlantic Spotted Dolphin,1.0,1.3395,96000,1,0.019317627,0.0,Signed 16 bit PCM,"(128592,)"
61026020,Non-Target,Atlantic Spotted Dolphin,1.0,1.4241041666666667,96000,1,0.022460938,0.0,Signed 16 bit PCM,"(136714,)"
61026021,Non-Target,Atlantic Spotted Dolphin,0.99823,1.53690625,96000,1,-0.0005493164,0.0,Signed 16 bit PCM,"(147543,)"
6102602I,Non-Target,Atlantic Spotted Dolphin,0.9958801,1.2408020833333333,96000,1,0.008331299,0.0,Signed 16 bit PCM,"(119117,)"
6102602J,Non-Target,Atlantic Spotted Dolphin,1.0,1.5792083333333333,96000,1,0.008087158,0.0,Signed 16 bit PCM,"(151604,)"
6102602K,Non-Target,Atlantic Spotted Dolphin,1.0,1.4382083333333333,96000,1,0.012634277,0.0,Signed 16 bit PCM,"(138068,)"
6102602T,Non-Target,Atlantic Spotted Dolphin,1.0,1.7907083333333333,96000,1,-0.02178955,0.0,Signed 16 bit PCM,"(171908,)"
6102602U,Non-Target,Atlantic Spotted Dolphin,0.9885254,1.692,96000,1,-0.0042419434,0.0,Signed 16 bit PCM,"(162432,)"
6102602V,Non-Target,Atlantic Spotted Dolphin,0.9999695,1.25490625,96000,1,0.015045166,0.0,Signed 16 bit PCM,"(120471,)"
6102602W,Non-Target,Atlantic Spotted Dolphin,1.0,1.1421041666666667,96000,1,0.0047912598,0.0,Signed 16 bit PCM,"(109642,)"
61026031,Non-Target,Atlantic Spotted Dolphin,0.9955139,1.4946041666666667,96000,1,-6.1035156e-05,0.0,Signed 16 bit PCM,"(143482,)"
61026036,Non-Target,Atlantic Spotted Dolphin,0.99868774,1.3677083333333333,96000,1,-0.0014038086,0.0,Signed 16 bit PCM,"(131300,)"
6102603A,Non-Target,Atlantic Spotted Dolphin,0.9986572,1.39590625,96000,1,-0.01675415,0.0,Signed 16 bit PCM,"(134007,)"
6102603C,Non-Target,Atlantic Spotted Dolphin,0.99887085,1.60740625,96000,1,-0.011016846,0.0,Signed 16 bit PCM,"(154311,)"
6102603E,Non-Target,Atlantic Spotted Dolphin,1.0,1.5087083333333333,96000,1,0.0592041,0.0,Signed 16 bit PCM,"(144836,)"
6102603F,Non-Target,Atlantic Spotted Dolphin,1.0,1.39590625,96000,1,-0.027404785,0.0,Signed 16 bit PCM,"(134007,)"
6102603I,Non-Target,Atlantic Spotted Dolphin,0.99990845,1.3113020833333333,96000,1,-0.018615723,0.0,Signed 16 bit PCM,"(125885,)"
6102603L,Non-Target,Atlantic Spotted Dolphin,0.98168945,1.4382083333333333,96000,1,0.048919678,0.0,Signed 16 bit PCM,"(138068,)"
6102603O,Non-Target,Atlantic Spotted Dolphin,0.98431396,1.2486145833333333,96000,1,-0.02154541,0.0,Signed 16 bit PCM,"(119867,)"
6102603S,Non-Target,Atlantic Spotted Dolphin,0.98168945,1.2980625,96000,1,-0.027069092,0.0,Signed 16 bit PCM,"(124614,)"
6102603V,Non-Target,Atlantic Spotted Dolphin,1.0,1.4835,96000,1,0.023803711,0.0,Signed 16 bit PCM,"(142416,)"
6102603W,Non-Target,Atlantic Spotted Dolphin,1.0,1.3846041666666666,96000,1,-0.012542725,0.0,Signed 16 bit PCM,"(132922,)"
6102603X,Non-Target,Atlantic Spotted Dolphin,1.0,1.3104270833333334,96000,1,0.0050354004,0.0,Signed 16 bit PCM,"(125801,)"
6102603Z,Non-Target,Atlantic Spotted Dolphin,1.0,1.3846041666666666,96000,1,0.035858154,0.0,Signed 16 bit PCM,"(132922,)"
6102604J,Non-Target,Atlantic Spotted Dolphin,0.9940491,1.9292083333333334,96000,1,-0.03729248,0.0,Signed 16 bit PCM,"(185204,)"
6102604K,Non-Target,Atlantic Spotted Dolphin,0.98220825,1.6708333333333334,96000,1,-0.020019531,0.0,Signed 16 bit PCM,"(160400,)"
6102604L,Non-Target,Atlantic Spotted Dolphin,0.9999695,1.7569583333333334,96000,1,-0.019714355,0.0,Signed 16 bit PCM,"(168668,)"
Stfr-Multisound-NOAA-PAGroup-01-atlantic-spotted-dolphin-clip,Non-Target,Atlantic Spotted Dolphin,0.9909668,4.865895833333333,96000,1,0.011993408,0.0,Signed 16 bit PCM,"(467126,)"
Laac-whistles-NOAA-PAGroup-01-atlantic-white-sided-dolphin-clip,Non-Target,Atlantic white-sided dolphin,1.0,12.01365625,96000,1,0.018463135,0.0,Signed 16 bit PCM,"(1153311,)"
Aust.-fur-seal-ia-male-bark,Non-Target,Australian Fur Seal,1.0,6.260864583333333,96000,1,0.018798828,0.0,Signed 16 bit PCM,"(601043,)"
Aust.-sea-lion-ia-male-bark,Non-Target,Australian Sea Lion,1.0,7.092885416666666,96000,1,0.09197998,0.0,Signed 16 bit PCM,"(680917,)"
Orcaella_heinsohni_Chandra-Roebuck-clipped_T0116_1to30sec-copy,Non-Target,Australian Snubfin Dolphin,1.0,3.089958333333333,96000,1,0.009613037,0.0,Signed 16 bit PCM,"(296636,)"
Bar-Jack,Non-Target,Bar jack,1.0,8.521729166666667,96000,1,-3.0517578e-05,808.2597,Signed 16 bit PCM,"(818086,)"
Barred-Grunt,Non-Target,Barred Grunt,1.0,7.941229166666667,96000,1,0.0,0.0,Signed 16 bit PCM,"(762358,)"
66038001,Non-Target,Bearded Seal,0.9999695,3.90578125,96000,1,0.18609619,0.0,Signed 16 bit PCM,"(374955,)"
66038002,Non-Target,Bearded Seal,0.9999695,6.109114583333334,96000,1,-0.06793213,0.0,Signed 16 bit PCM,"(586475,)"
66038003,Non-Target,Bearded Seal,0.9999695,6.539802083333333,96000,1,0.016601562,0.0,Signed 16 bit PCM,"(627821,)"
66038004,Non-Target,Bearded Seal,0.99884033,8.17478125,96000,1,0.0317688,0.0,Signed 16 bit PCM,"(784779,)"
66038005,Non-Target,Bearded Seal,0.9999695,8.17478125,96000,1,-0.015960693,1629.277,Signed 16 bit PCM,"(784779,)"
66038007,Non-Target,Bearded Seal,0.9999695,8.037,96000,1,-0.051513672,0.0,Signed 16 bit PCM,"(771552,)"
70025001,Non-Target,Bearded Seal,1.0,2.8359375,96000,1,0.04901123,0.0,Signed 16 bit PCM,"(272250,)"
70025002,Non-Target,Bearded Seal,1.0,2.7046875,96000,1,0.05090332,0.0,Signed 16 bit PCM,"(259650,)"
70025003,Non-Target,Bearded Seal,1.0,2.8359375,96000,1,-0.072143555,0.0,Signed 16 bit PCM,"(272250,)"
70025004,Non-Target,Bearded Seal,0.9999695,2.8359375,96000,1,-0.04647827,0.0,Signed 16 bit PCM,"(272250,)"
70025005,Non-Target,Bearded Seal,0.9999695,1.41796875,96000,1,0.1328125,0.0,Signed 16 bit PCM,"(136125,)"
70025006,Non-Target,Bearded Seal,0.9999695,2.5640625,96000,1,0.36572266,0.0,Signed 16 bit PCM,"(246150,)"
70025007,Non-Target,Bearded Seal,0.9999695,2.1046875,96000,1,-0.016448975,0.0,Signed 16 bit PCM,"(202050,)"
70025008,Non-Target,Bearded Seal,1.0,1.321875,96000,1,0.07489014,0.0,Signed 16 bit PCM,"(126900,)"
70025009,Non-Target,Bearded Seal,0.9999695,1.9921875,96000,1,0.10324097,0.0,Signed 16 bit PCM,"(191250,)"
71012001,Non-Target,Bearded Seal,0.9999695,1.41796875,96000,1,0.028900146,0.0,Signed 16 bit PCM,"(136125,)"
71012002,Non-Target,Bearded Seal,1.0,1.41796875,96000,1,0.031951904,0.0,Signed 16 bit PCM,"(136125,)"
71012003,Non-Target,Bearded Seal,0.9970703,0.75,96000,1,0.1465149,0.0,Signed 16 bit PCM,"(72000,)"
71012004,Non-Target,Bearded Seal,1.0,0.75,96000,1,-0.006164551,0.0,Signed 16 bit PCM,"(72000,)"
71012005,Non-Target,Bearded Seal,1.0,0.75,96000,1,-0.04196167,0.0,Signed 16 bit PCM,"(72000,)"
71012006,Non-Target,Bearded Seal,0.9999695,1.134375,96000,1,0.036621094,0.0,Signed 16 bit PCM,"(108900,)"
71012007,Non-Target,Bearded Seal,1.0,1.209375,96000,1,-0.053588867,0.0,Signed 16 bit PCM,"(116100,)"
71012008,Non-Target,Bearded Seal,1.0,0.83671875,96000,1,0.030853271,0.0,Signed 16 bit PCM,"(80325,)"
71012009,Non-Target,Bearded Seal,1.0,0.83671875,96000,1,-0.023345947,0.0,Signed 16 bit PCM,"(80325,)"
78018001,Non-Target,Bearded Seal,0.9999695,40.875,96000,1,0.042022705,0.0,Signed 16 bit PCM,"(3924000,)"
78018005,Non-Target,Bearded Seal,0.9999695,11.34375,96000,1,-0.13150024,0.0,Signed 16 bit PCM,"(1089000,)"
7801800M,Non-Target,Bearded Seal,0.9999695,11.30625,96000,1,0.14276123,0.0,Signed 16 bit PCM,"(1085400,)"
Bearded_Seal,Non-Target,Bearded Seal,1.0,53.127260416666665,96000,1,0.0,0.0,Signed 16 bit PCM,"(5100217,)"
Erba-Multisound-Cornell-OrnithologyLab-01-bearded-seal-clip,Non-Target,Bearded Seal,0.9999695,55.72798958333333,96000,1,-0.007843018,0.0,Signed 16 bit PCM,"(5349887,)"
62018001,Non-Target,"Beluga, White Whale",0.9999695,1.8635,96000,1,0.05822754,0.0,Signed 16 bit PCM,"(178896,)"
62018002,Non-Target,"Beluga, White Whale",0.9999695,2.5571041666666665,96000,1,-0.08673096,0.0,Signed 16 bit PCM,"(245482,)"
62019001,Non-Target,"Beluga, White Whale",1.0,4.258802083333333,96000,1,0.009094238,0.0,Signed 16 bit PCM,"(408845,)"
62019007,Non-Target,"Beluga, White Whale",1.0,5.1685625,96000,1,-0.07009888,0.0,Signed 16 bit PCM,"(496182,)"
6202200E,Non-Target,"Beluga, White Whale",1.0,3.3323125,96000,1,-0.06048584,0.0,Signed 16 bit PCM,"(319902,)"
6202200F,Non-Target,"Beluga, White Whale",0.9999695,1.5490833333333334,96000,1,0.0051574707,0.0,Signed 16 bit PCM,"(148712,)"
6202200G,Non-Target,"Beluga, White Whale",0.9999695,4.17890625,96000,1,-0.029632568,0.0,Signed 16 bit PCM,"(401175,)"
6202200P,Non-Target,"Beluga, White Whale",0.9999695,1.2548333333333332,96000,1,-0.02923584,0.0,Signed 16 bit PCM,"(120464,)"
6202200Q,Non-Target,"Beluga, White Whale",0.9999695,4.4130625,96000,1,-0.01586914,0.0,Signed 16 bit PCM,"(423654,)"
6202200T,Non-Target,"Beluga, White Whale",0.9959717,4.737291666666667,96000,1,0.053100586,0.0,Signed 16 bit PCM,"(454780,)"
6202200W,Non-Target,"Beluga, White Whale",0.9963379,1.3052291666666667,96000,1,0.10922241,0.0,Signed 16 bit PCM,"(125302,)"
6202200Z,Non-Target,"Beluga, White Whale",0.9796448,1.9665520833333334,96000,1,0.05569458,0.0,Signed 16 bit PCM,"(188789,)"
62022012,Non-Target,"Beluga, White Whale",0.9999695,1.0895833333333333,96000,1,-0.28997803,0.0,Signed 16 bit PCM,"(104600,)"
62022013,Non-Target,"Beluga, White Whale",0.9999695,1.6742291666666667,96000,1,0.048858643,0.0,Signed 16 bit PCM,"(160726,)"
62022014,Non-Target,"Beluga, White Whale",0.9999695,1.5280625,96000,1,0.09164429,0.0,Signed 16 bit PCM,"(146694,)"
62022016,Non-Target,"Beluga, White Whale",0.9999695,1.7008020833333333,96000,1,-0.008575439,0.0,Signed 16 bit PCM,"(163277,)"
62022017,Non-Target,"Beluga, White Whale",0.9840088,2.3518958333333333,96000,1,-0.27624512,0.0,Signed 16 bit PCM,"(225782,)"
62022018,Non-Target,"Beluga, White Whale",0.9999695,2.4980520833333335,96000,1,0.09866333,0.0,Signed 16 bit PCM,"(239813,)"
62026001,Non-Target,"Beluga, White Whale",0.9999695,2.1258020833333333,96000,1,-0.02960205,0.0,Signed 16 bit PCM,"(204077,)"
62026002,Non-Target,"Beluga, White Whale",0.9999695,4.382708333333333,96000,1,0.043304443,0.0,Signed 16 bit PCM,"(420740,)"
62026003,Non-Target,"Beluga, White Whale",0.9999695,5.870104166666667,96000,1,-0.030181885,0.0,Signed 16 bit PCM,"(563530,)"
62026006,Non-Target,"Beluga, White Whale",0.9942322,3.8974375,96000,1,-0.021697998,0.0,Signed 16 bit PCM,"(374154,)"
62026007,Non-Target,"Beluga, White Whale",0.99450684,2.7570625,96000,1,-0.01461792,0.0,Signed 16 bit PCM,"(264678,)"
62026009,Non-Target,"Beluga, White Whale",1.0,8.731875,96000,1,-0.022613525,0.0,Signed 16 bit PCM,"(838260,)"
6202600A,Non-Target,"Beluga, White Whale",0.9999695,2.007375,96000,1,-0.006011963,0.0,Signed 16 bit PCM,"(192708,)"
6202600B,Non-Target,"Beluga, White Whale",0.9999695,2.070125,96000,1,-0.01361084,0.0,Signed 16 bit PCM,"(198732,)"
6202600C,Non-Target,"Beluga, White Whale",0.9999695,2.0034375,96000,1,-0.23617554,0.0,Signed 16 bit PCM,"(192330,)"
6202600D,Non-Target,"Beluga, White Whale",0.9999695,2.654625,96000,1,0.0021972656,0.0,Signed 16 bit PCM,"(254844,)"
63015001,Non-Target,"Beluga, White Whale",0.9972534,4.32646875,96000,1,-0.12719727,0.0,Signed 16 bit PCM,"(415341,)"
63015002,Non-Target,"Beluga, White Whale",1.0,4.078635416666667,96000,1,0.15719604,747.7859,Signed 16 bit PCM,"(391549,)"
63015003,Non-Target,"Beluga, White Whale",1.0,2.3434375,96000,1,-0.08224487,0.0,Signed 16 bit PCM,"(224970,)"
63015004,Non-Target,"Beluga, White Whale",1.0,3.00446875,96000,1,-0.031433105,0.0,Signed 16 bit PCM,"(288429,)"
63015005,Non-Target,"Beluga, White Whale",0.9938965,2.917104166666667,96000,1,0.16442871,0.0,Signed 16 bit PCM,"(280042,)"
63015006,Non-Target,"Beluga, White Whale",0.9999695,4.3895,96000,1,-0.168396,0.0,Signed 16 bit PCM,"(421392,)"
65030001,Non-Target,"Beluga, White Whale",1.0,1.2223541666666666,96000,1,-0.04562378,0.0,Signed 16 bit PCM,"(117346,)"
65030009,Non-Target,"Beluga, White Whale",1.0,3.36990625,96000,1,0.20458984,0.0,Signed 16 bit PCM,"(323511,)"
6503000F,Non-Target,"Beluga, White Whale",0.9999695,1.37125,96000,1,0.05899048,0.0,Signed 16 bit PCM,"(131640,)"
6503000G,Non-Target,"Beluga, White Whale",1.0,0.5223020833333333,96000,1,0.3034973,0.0,Signed 16 bit PCM,"(50141,)"
6503000H,Non-Target,"Beluga, White Whale",1.0,0.61425,96000,1,-0.29296875,0.0,Signed 16 bit PCM,"(58968,)"
6503000I,Non-Target,"Beluga, White Whale",1.0,0.6408541666666666,96000,1,-0.44403076,0.0,Signed 16 bit PCM,"(61522,)"
65033002,Non-Target,"Beluga, White Whale",1.0,1.06171875,96000,1,0.036987305,0.0,Signed 16 bit PCM,"(101925,)"
65033003,Non-Target,"Beluga, White Whale",1.0,0.80390625,96000,1,-0.031158447,0.0,Signed 16 bit PCM,"(77175,)"
65033004,Non-Target,"Beluga, White Whale",1.0,1.284375,96000,1,0.027191162,0.0,Signed 16 bit PCM,"(123300,)"
65033007,Non-Target,"Beluga, White Whale",0.9999695,1.41796875,96000,1,0.015289307,0.0,Signed 16 bit PCM,"(136125,)"
6503300C,Non-Target,"Beluga, White Whale",0.9999695,1.41796875,96000,1,-0.0692749,0.0,Signed 16 bit PCM,"(136125,)"
6503300D,Non-Target,"Beluga, White Whale",0.9530945,1.31484375,96000,1,-0.11785889,0.0,Signed 16 bit PCM,"(126225,)"
6503300E,Non-Target,"Beluga, White Whale",1.0,5.671875,96000,1,-0.10708618,0.0,Signed 16 bit PCM,"(544500,)"
6503300H,Non-Target,"Beluga, White Whale",1.0,1.40859375,96000,1,0.13851929,0.0,Signed 16 bit PCM,"(135225,)"
6503300J,Non-Target,"Beluga, White Whale",0.9999695,1.38984375,96000,1,-0.017547607,0.0,Signed 16 bit PCM,"(133425,)"
6503300K,Non-Target,"Beluga, White Whale",1.0,2.8359375,96000,1,-0.10342407,0.0,Signed 16 bit PCM,"(272250,)"
BelugasHunting,Non-Target,"Beluga, White Whale",1.0,10.634739583333333,96000,1,0.0,0.0,Signed 16 bit PCM,"(1020935,)"
Dele-multisound-NOAA-Castellote-01-beluga-clip,Non-Target,"Beluga, White Whale",1.0,30.617083333333333,96000,1,-0.009033203,0.0,Signed 16 bit PCM,"(2939240,)"
Black-Drum,Non-Target,Black Drum,1.0,5.712114583333333,96000,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(548363,)"
SanctSound_FK01_01_blackgrouper_20190120T115740Z,Non-Target,Black grouper,1.0,5.000020833333333,96000,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(480002,)"
ABW_Bremer_Bay_2015,Non-Target,Blue whale,0.99993896,35.000166666666665,96000,1,0.0,0.0,Signed 16 bit PCM,"(3360016,)"
Cornell-NY-LongIsland-20090123-000000-LPfilter20-amplified-x8speed-blue-clip-fixed,Non-Target,Blue whale,1.0,743.728,96000,1,-0.006134033,0.0,Signed 16 bit PCM,"(71397888,)"
SanctSound_CI05_03_bluewhale_20190926T230959Z,Non-Target,Blue whale,0.9999695,27.0,96000,1,0.20977783,0.0,Signed 16 bit PCM,"(2592000,)"
SanctSound_MB01_01_bluewhale_20181123T203257Z,Non-Target,Blue whale,0.9999695,60.0,96000,1,0.2383728,0.0,Signed 16 bit PCM,"(5760000,)"
SanctSound_MB01_04_bluewhaleAcall_20200124T031012Z,Non-Target,Blue whale,0.9999695,60.0,96000,1,0.47094727,0.0,Signed 16 bit PCM,"(5760000,)"
SanctSound_MB01_04_bluewhaleBcall_20200118T042613Z,Non-Target,Blue whale,1.0,130.0,96000,1,0.2776184,0.0,Signed 16 bit PCM,"(12480000,)"
SanctSound_OC02_02_bluewhale_20191028T005013Z,Non-Target,Blue whale,1.0,60.0,96000,1,-0.035095215,0.0,Signed 16 bit PCM,"(5760000,)"
SanctSound_CI01_01_bocaccio_20181101T100353Z,Non-Target,Bocaccio,0.9999695,5.4375,96000,1,0.0012207031,0.0,Signed 16 bit PCM,"(522000,)"
SanctSound_MB01_01_bocaccio_20181217T034855Z,Non-Target,Bocaccio,0.9999695,54.50978125,96000,1,0.0,0.0,Signed 16 bit PCM,"(5232939,)"
SanctSound_MB02_04_bocaccio_20200320T101052Z,Non-Target,Bocaccio,1.0,15.0,96000,1,-3.0517578e-05,0.0,Signed 16 bit PCM,"(1440000,)"
51041C01,Non-Target,Bottlenose Dolphin,0.9999695,0.9715416666666666,96000,1,-0.10131836,0.0,Signed 16 bit PCM,"(93268,)"
56006001,Non-Target,Bottlenose Dolphin,0.9999695,0.9747916666666666,96000,1,0.07824707,0.0,Signed 16 bit PCM,"(93580,)"
56006002,Non-Target,Bottlenose Dolphin,0.9999695,1.2184895833333333,96000,1,-0.13919067,0.0,Signed 16 bit PCM,"(116975,)"
56006003,Non-Target,Bottlenose Dolphin,0.9995117,1.171625,96000,1,0.15090942,0.0,Signed 16 bit PCM,"(112476,)"
56006004,Non-Target,Bottlenose Dolphin,1.0,1.2278645833333333,96000,1,-0.23901367,0.0,Signed 16 bit PCM,"(117875,)"
56006005,Non-Target,Bottlenose Dolphin,0.9874878,1.171625,96000,1,0.010864258,0.0,Signed 16 bit PCM,"(112476,)"
56006006,Non-Target,Bottlenose Dolphin,0.9991455,1.0966354166666668,96000,1,-0.1980896,0.0,Signed 16 bit PCM,"(105277,)"
5600600A,Non-Target,Bottlenose Dolphin,1.0,1.181,96000,1,-0.06329346,0.0,Signed 16 bit PCM,"(113376,)"
5600600B,Non-Target,Bottlenose Dolphin,0.9999695,1.4528125,96000,1,0.0026550293,0.0,Signed 16 bit PCM,"(139470,)"
5600600D,Non-Target,Bottlenose Dolphin,1.0,0.7685833333333333,96000,1,0.041534424,0.0,Signed 16 bit PCM,"(73784,)"
5600600E,Non-Target,Bottlenose Dolphin,0.9973755,1.01228125,96000,1,0.18667603,0.0,Signed 16 bit PCM,"(97179,)"
89514001,Non-Target,Bottlenose Dolphin,0.9999695,1.125,96000,1,-0.013427734,0.0,Signed 16 bit PCM,"(108000,)"
89514002,Non-Target,Bottlenose Dolphin,0.999176,1.125,96000,1,-0.15698242,0.0,Signed 16 bit PCM,"(108000,)"
89514003,Non-Target,Bottlenose Dolphin,0.96414185,1.5,96000,1,0.0012207031,0.0,Signed 16 bit PCM,"(144000,)"
89514004,Non-Target,Bottlenose Dolphin,0.98516846,1.5,96000,1,-0.010314941,0.0,Signed 16 bit PCM,"(144000,)"
89514005,Non-Target,Bottlenose Dolphin,0.9999695,1.875,96000,1,-0.011108398,0.0,Signed 16 bit PCM,"(180000,)"
